# STATION 
# START_TIME 2023-04-18T15:21:14.000000Z
# SAMPING_FREQ 10.0
# NDAT 26070
# time [s],f004,f005,f006,f007
4.881000000000000227e+02,-3.682870493601977557e+01,-1.880871207733453900e+02,-1.107202723180812200e+03,-3.799452571117569732e+02
4.881999999999999886e+02,4.819318279955037809e+00,-1.849929373820639853e+02,-1.105812018415311741e+03,-3.784196147992535089e+02
4.883000000000000114e+02,3.268207545590511742e+00,-1.784282862110196675e+02,-1.110918539851065816e+03,-3.854551939298664820e+02
4.883999999999999773e+02,-4.858148194885861670e+01,-1.785635470235622506e+02,-1.120892343240839182e+03,-3.853797079791432338e+02
4.885000000000000000e+02,2.001643121515105150e+01,-1.811536107834288032e+02,-1.119429139028884947e+03,-3.839942290981881570e+02
4.886000000000000227e+02,-7.800141297968874454e+00,-1.823277867950657480e+02,-1.109230409199920132e+03,-3.881089846058946478e+02
4.886999999999999886e+02,-5.030196202426825636e+01,-1.853993790214888122e+02,-1.106805156375825845e+03,-3.855912172254936650e+02
4.888000000000000114e+02,5.116298548332954965e+01,-1.871325045136539984e+02,-1.107901776305941439e+03,-3.776023023917048249e+02
4.888999999999999773e+02,1.171877010451858148e+01,-1.872140086103071326e+02,-1.106137215265292298e+03,-3.767838806776184697e+02
4.890000000000000000e+02,-6.732296639611648459e+01,-1.906418886150314052e+02,-1.107073136364151424e+03,-3.822915229822349374e+02
4.891000000000000227e+02,3.187769976585925491e+01,-1.936855317588386356e+02,-1.108138298276009664e+03,-3.851130177943123272e+02
4.891999999999999886e+02,2.758277418970731176e+01,-1.927120490815751452e+02,-1.106664558229401337e+03,-3.812610314543242680e+02
4.893000000000000114e+02,-4.609934839349792668e+01,-1.909536537556095936e+02,-1.107220827930172618e+03,-3.779350618162627029e+02
4.893999999999999773e+02,4.002183355697595601e+01,-1.878386298079242920e+02,-1.109232619593303070e+03,-3.794940109118864484e+02
4.895000000000000000e+02,6.313950279179425706e+01,-1.875900325361272394e+02,-1.111308858914082293e+03,-3.779587553947503693e+02
4.896000000000000227e+02,-3.576089949099466025e+01,-1.941056535591935983e+02,-1.112496982271593652e+03,-3.768646987268934936e+02
4.896999999999999886e+02,-3.982482141982545443e+01,-1.941556203594528256e+02,-1.110102184345386831e+03,-3.814262945808671361e+02
4.898000000000000114e+02,4.897572863791387121e+00,-1.873751661878362142e+02,-1.107243702201404858e+03,-3.771215027173067824e+02
4.898999999999999773e+02,1.523294004521392964e+01,-1.867145448957221561e+02,-1.108423741660371888e+03,-3.698761828284129933e+02
4.900000000000000000e+02,1.646273335354701928e+01,-1.861934022444445986e+02,-1.110545598363202771e+03,-3.751285014082755538e+02
4.901000000000000227e+02,-6.486767267163115491e+01,-1.850115370424214802e+02,-1.108365972891325328e+03,-3.744371997855192262e+02
4.901999999999999886e+02,-7.833549292412749310e+01,-1.895696598460604037e+02,-1.104802061333357869e+03,-3.682927147286419540e+02
4.903000000000000114e+02,1.179323596111738368e+02,-1.887432132562961442e+02,-1.105239648619164655e+03,-3.777819828608874104e+02
4.903999999999999773e+02,9.484786485709041415e+01,-1.830423882984392776e+02,-1.106947501782761492e+03,-3.844394232194127312e+02
4.905000000000000000e+02,-1.209071944885323546e+02,-1.863913624151288673e+02,-1.106339485498741624e+03,-3.766080382750718627e+02
4.906000000000000227e+02,1.007490769442850720e+01,-1.891386584978412202e+02,-1.105772502126670588e+03,-3.777476920935110911e+02
4.906999999999999886e+02,9.965710604635746961e+01,-1.807336849756675008e+02,-1.107339460285873656e+03,-3.859557980709370213e+02
4.908000000000000114e+02,-1.248663530105184236e+02,-1.765292901642848165e+02,-1.108782740928581916e+03,-3.820017204107039106e+02
4.908999999999999773e+02,-3.251354284049185139e+00,-1.842639149095896869e+02,-1.105819184236484489e+03,-3.760851342675745173e+02
4.910000000000000000e+02,2.192083171644863171e+02,-1.904077746721382027e+02,-1.100658171882613033e+03,-3.789832091975261505e+02
4.911000000000000227e+02,-1.090596260316714279e+02,-1.886804126489412852e+02,-1.101622519017607829e+03,-3.795300411808055401e+02
4.911999999999999886e+02,-2.350623180770926695e+02,-1.898641811853709100e+02,-1.104709285584378904e+03,-3.771596794042919214e+02
4.913000000000000114e+02,2.081116813476224650e+02,-1.988478936053612642e+02,-1.102343892639860087e+03,-3.786470362897316591e+02
4.913999999999999773e+02,1.902539026089706624e+02,-2.000866366788745836e+02,-1.104107854451819549e+03,-3.783405499593952186e+02
4.915000000000000000e+02,-2.242201962942220064e+02,-1.892379254167047407e+02,-1.111050968518833997e+03,-3.738641075834630101e+02
4.916000000000000227e+02,-1.049454583713709894e+02,-1.844174811023439702e+02,-1.109052363034331165e+03,-3.714746356183163698e+02
4.916999999999999886e+02,1.806497476699335039e+02,-1.846044338652507122e+02,-1.105098211701936179e+03,-3.740206193844180120e+02
4.918000000000000114e+02,6.976445801866051966e+01,-1.800148738160970652e+02,-1.110138465080792685e+03,-3.769122843072459546e+02
4.918999999999999773e+02,-1.178213484784463105e+02,-1.811296301499693300e+02,-1.110388344835442922e+03,-3.759542476699342615e+02
4.920000000000000000e+02,-8.774017060744419894e+01,-1.856757109983384453e+02,-1.101996869488552647e+03,-3.743945361378334837e+02
4.921000000000000227e+02,7.106611920445870112e+01,-1.801151268074429197e+02,-1.100452591224805929e+03,-3.750344961683290421e+02
4.921999999999999886e+02,8.848428972586461327e+01,-1.732827355921991170e+02,-1.106753980192532708e+03,-3.765549379509175196e+02
4.923000000000000114e+02,-7.037466717613779110e+01,-1.763420309682111906e+02,-1.108992768454252200e+03,-3.792407479983453413e+02
4.923999999999999773e+02,-1.267515324099246641e+02,-1.851974767000644420e+02,-1.106401991875811291e+03,-3.809601890599461740e+02
4.925000000000000000e+02,4.020595142245122844e+01,-1.899221655385127860e+02,-1.107604721234626595e+03,-3.774587556389936935e+02
4.926000000000000227e+02,1.681906163301944446e+02,-1.856632290451452150e+02,-1.112636647096976958e+03,-3.728188471515877609e+02
4.926999999999999886e+02,-2.298994143159422876e+01,-1.828990552487866239e+02,-1.115373902911437199e+03,-3.737941448447259063e+02
4.928000000000000114e+02,-1.643841956390056964e+02,-1.872489633640004740e+02,-1.113504580125706525e+03,-3.790292695613618434e+02
4.928999999999999773e+02,5.616300705216578137e+01,-1.870058746190023555e+02,-1.108079350984405437e+03,-3.817883503574638553e+02
4.930000000000000000e+02,1.275135732772285451e+02,-1.794704469585800553e+02,-1.104358884265701818e+03,-3.788889891203440925e+02
4.931000000000000227e+02,-6.583514297467044685e+01,-1.775026701829648061e+02,-1.106165761771108464e+03,-3.753932015522035499e+02
4.931999999999999886e+02,-6.666751471761168091e+01,-1.830114152582936526e+02,-1.109790314941185216e+03,-3.750096106677312946e+02
4.933000000000000114e+02,6.246677442008228809e+01,-1.848090733006695245e+02,-1.108482297793031421e+03,-3.749776245998893955e+02
4.933999999999999773e+02,5.486615162389956168e+01,-1.836984809835994952e+02,-1.102076969730310793e+03,-3.745357672842870898e+02
4.935000000000000000e+02,-6.743319521226015922e+01,-1.840631958610749166e+02,-1.099743748378296459e+03,-3.751421946996820225e+02
4.936000000000000227e+02,-8.768045255700437224e+01,-1.839691315218873910e+02,-1.103132527180052421e+03,-3.770288435741746298e+02
4.936999999999999886e+02,7.536287515477029331e+01,-1.851280383061118755e+02,-1.103166461032261850e+03,-3.789530973582914157e+02
4.938000000000000114e+02,1.115168841231297847e+02,-1.829246511993121658e+02,-1.103870580052473088e+03,-3.759588336796505246e+02
4.938999999999999773e+02,-6.431329381940486201e+01,-1.772526303856145091e+02,-1.112242204181138050e+03,-3.712295644651784414e+02
4.940000000000000000e+02,-1.211640055102906359e+02,-1.781342703053477123e+02,-1.116240198084137774e+03,-3.774834517316521101e+02
4.941000000000000227e+02,5.140012938754183835e+01,-1.792273804553247487e+02,-1.114132754078184007e+03,-3.868293810912626896e+02
4.941999999999999886e+02,1.303670524741256145e+02,-1.778553649205359193e+02,-1.117326827134901578e+03,-3.823579370505066208e+02
4.943000000000000114e+02,-7.295132055544087279e+01,-1.843259615059833436e+02,-1.117821203071112905e+03,-3.759989816687841540e+02
4.943999999999999773e+02,-1.446931017373939312e+02,-1.882693953693079152e+02,-1.112078743036625838e+03,-3.787203267197738796e+02
4.945000000000000000e+02,9.074340857984532249e+01,-1.822623955869804036e+02,-1.111702467324817007e+03,-3.761175635272679187e+02
4.946000000000000227e+02,1.459087594146135984e+02,-1.809368384376959398e+02,-1.111238464878137165e+03,-3.678817895820458261e+02
4.946999999999999886e+02,-8.222848578295342747e+01,-1.830729949696444976e+02,-1.105923151464184684e+03,-3.689958944655347750e+02
4.948000000000000114e+02,-1.225129941255090529e+02,-1.800423492367493736e+02,-1.107275042188393172e+03,-3.756411992486922600e+02
4.948999999999999773e+02,7.340141164285704178e+01,-1.809293408027691044e+02,-1.112902801429887631e+03,-3.772422280048818948e+02
4.950000000000000000e+02,5.150950452237890431e+01,-1.847240617609944593e+02,-1.112279320559270218e+03,-3.755330366664742314e+02
4.951000000000000227e+02,-1.158555549600076233e+02,-1.819763072725490360e+02,-1.109835857140902590e+03,-3.741096802961222920e+02
4.951999999999999886e+02,-3.478262876140773585e+01,-1.804480489301875537e+02,-1.109652123016958512e+03,-3.727718255015006434e+02
4.953000000000000114e+02,7.933408612437079910e+01,-1.825738111501819958e+02,-1.108319660396173731e+03,-3.712468653238191223e+02
4.953999999999999773e+02,3.975841735436994639e+01,-1.817665093200755564e+02,-1.106399205817843267e+03,-3.701446397002891899e+02
4.955000000000000000e+02,-1.024449097029519251e+01,-1.814035497577420983e+02,-1.104813686812434298e+03,-3.690645768713312691e+02
4.956000000000000227e+02,-9.029917111600127555e+01,-1.799060341926652313e+02,-1.104157885120328046e+03,-3.686068927132507724e+02
4.956999999999999886e+02,-1.631764197318346987e+01,-1.766407906932063270e+02,-1.105709372915427593e+03,-3.722308022566147656e+02
4.958000000000000114e+02,1.573369368143918052e+02,-1.804761437043936212e+02,-1.106846822974092902e+03,-3.753957635785673119e+02
4.958999999999999773e+02,-3.321572798349954780e+00,-1.844220595262536335e+02,-1.106742808525524879e+03,-3.728365337322976529e+02
4.960000000000000000e+02,-1.130533698437433969e+02,-1.807066839005836698e+02,-1.106737769387753815e+03,-3.723211704778207718e+02
4.961000000000000227e+02,6.768710590167025032e+01,-1.813455476734021090e+02,-1.106910281358686007e+03,-3.772929904641647454e+02
4.961999999999999886e+02,-8.141502050584861649e+00,-1.875050261501630189e+02,-1.108604249745589414e+03,-3.808884575660274550e+02
4.963000000000000114e+02,-8.000740155571006085e+01,-1.893846625452026160e+02,-1.109697573253852852e+03,-3.805002310616241061e+02
4.963999999999999773e+02,1.393213922668305997e+02,-1.891542757962505448e+02,-1.107355660037445659e+03,-3.795410776148914920e+02
4.965000000000000000e+02,2.311498514734002896e+01,-1.877114752138811298e+02,-1.104486952070878488e+03,-3.801380188467262542e+02
4.966000000000000227e+02,-2.312550532167350923e+02,-1.876516283049749632e+02,-1.103076502983960836e+03,-3.793862075393436726e+02
4.966999999999999886e+02,5.617021250941736810e+01,-1.952274361173814157e+02,-1.104713187972982269e+03,-3.742608587710974462e+02
4.968000000000000114e+02,2.489505337903982536e+02,-1.959406118297387707e+02,-1.108380307296711180e+03,-3.676562333923161532e+02
4.968999999999999773e+02,-1.341619091187941990e+02,-1.816663237348603843e+02,-1.106954898402996150e+03,-3.672921334808519305e+02
4.970000000000000000e+02,-2.170221162292592112e+02,-1.775200071554947385e+02,-1.102610453061259932e+03,-3.752266325059526935e+02
4.971000000000000227e+02,2.105562878153128850e+02,-1.907179385601752415e+02,-1.103882442892538393e+03,-3.827157184766070941e+02
4.971999999999999886e+02,1.482044473754258433e+02,-1.912063211455842406e+02,-1.110466981943334531e+03,-3.834890674212686577e+02
4.973000000000000114e+02,-2.691027339246965653e+02,-1.750381081928908600e+02,-1.116580792936761554e+03,-3.808186870909167965e+02
4.973999999999999773e+02,1.678433292859378412e+01,-1.694920455583853141e+02,-1.115889167644473901e+03,-3.804174013953828535e+02
4.975000000000000000e+02,3.362271340197859217e+02,-1.726241942584568960e+02,-1.108839727866719841e+03,-3.822349121521855295e+02
4.976000000000000227e+02,-1.434920080430095481e+02,-1.737103132273331312e+02,-1.100677170099522073e+03,-3.798443446680417992e+02
4.976999999999999886e+02,-4.260556636499399019e+02,-1.800416007093931228e+02,-1.096265613955791196e+03,-3.739222384976308149e+02
4.978000000000000114e+02,1.227349858254917336e+01,-1.844248808187948043e+02,-1.101071285154917177e+03,-3.733023540586957552e+02
4.978999999999999773e+02,3.714848987806163905e+02,-1.842825834497957089e+02,-1.106175680972562304e+03,-3.789166899548235961e+02
4.980000000000000000e+02,1.639485364480631517e+02,-1.872420482299959872e+02,-1.103294871664261564e+03,-3.835189118227682457e+02
4.981000000000000227e+02,-1.297569867174227625e+02,-1.859943523409638146e+02,-1.105256530069535756e+03,-3.792205058355418714e+02
4.981999999999999886e+02,-1.231858206271048317e+02,-1.873635101805868430e+02,-1.110236995234635515e+03,-3.677548427108810642e+02
4.983000000000000114e+02,-1.281169116004151931e+02,-2.004437288743321801e+02,-1.104192097325873192e+03,-3.657819451165198643e+02
4.983999999999999773e+02,-3.986130658801729254e+01,-2.052579480957700753e+02,-1.099052388860830206e+03,-3.759013991789362308e+02
4.985000000000000000e+02,2.342944634405900217e+02,-1.957518171699472873e+02,-1.103163978605377224e+03,-3.817599525517368875e+02
4.986000000000000227e+02,1.206460259213582589e+02,-1.908597100836301763e+02,-1.104658102321080150e+03,-3.812038020954543072e+02
4.986999999999999886e+02,-9.810189484852683961e+01,-1.936134608208117243e+02,-1.104182051930220950e+03,-3.783904147541051657e+02
4.988000000000000114e+02,-1.158011944834439078e+01,-1.938039467716903062e+02,-1.103466532051467766e+03,-3.727597345877769612e+02
4.988999999999999773e+02,-1.921592844925090162e+02,-1.887116229071754958e+02,-1.099498205867856996e+03,-3.720561484381896662e+02
4.990000000000000000e+02,-2.685523034948959094e+02,-1.860792701461849958e+02,-1.101533294598216116e+03,-3.763681256716569123e+02
4.991000000000000227e+02,2.052788375575899522e+02,-1.922590791422577468e+02,-1.106537444796568934e+03,-3.752372382567338036e+02
4.991999999999999886e+02,1.871290969624056970e+02,-1.977550474012431039e+02,-1.104474477384563670e+03,-3.750171436900221806e+02
4.993000000000000114e+02,-1.962989249711439186e+02,-1.949366804527547856e+02,-1.105015082587967072e+03,-3.833015464579228819e+02
4.993999999999999773e+02,6.947286421932560074e+01,-1.886115851284945961e+02,-1.110378246437531971e+03,-3.850383073951163624e+02
4.995000000000000000e+02,2.332187597348180077e+02,-1.833165688168795668e+02,-1.109735984582971923e+03,-3.768304141620935752e+02
4.996000000000000227e+02,-1.237614743650397884e+02,-1.857096926847158329e+02,-1.106696356445048423e+03,-3.759100779439967255e+02
4.996999999999999886e+02,-1.187254770414022005e+02,-1.938252336230343644e+02,-1.109186767664009494e+03,-3.819694069061567916e+02
4.998000000000000114e+02,6.584704908231364584e+01,-1.953581239513205787e+02,-1.111078726444242875e+03,-3.855164293890130125e+02
4.998999999999999773e+02,-7.453213538260708759e+00,-1.944417658055932066e+02,-1.105550001219356091e+03,-3.854661840249946181e+02
5.000000000000000000e+02,-7.726002689268877788e+00,-1.990618709293750044e+02,-1.100804013308185404e+03,-3.802091987461300278e+02
5.001000000000000227e+02,5.731815075454330000e+00,-2.005683711019069051e+02,-1.103354691112170030e+03,-3.762929033385858020e+02
5.001999999999999886e+02,-4.032509724089995728e+01,-1.953126417300189530e+02,-1.105651100127089194e+03,-3.795849962245690676e+02
5.003000000000000114e+02,4.474404900451888523e+01,-1.906410293878494429e+02,-1.105848760687219055e+03,-3.804896278447571945e+02
5.003999999999999773e+02,5.895106922252531234e+01,-1.867004949254688881e+02,-1.108424008273920208e+03,-3.775478823215321427e+02
5.005000000000000000e+02,-7.123960711511183774e+01,-1.819190131871815197e+02,-1.110066276436083854e+03,-3.780792366866359089e+02
5.006000000000000227e+02,-8.431450614402371002e+01,-1.820679437112519850e+02,-1.107803046861810344e+03,-3.787142932133513114e+02
5.006999999999999886e+02,2.565585158473754390e+01,-1.882139711135820050e+02,-1.104922718362054184e+03,-3.787943431731919759e+02
5.008000000000000114e+02,8.885284197238779313e+01,-1.909699531063451445e+02,-1.104584862243755197e+03,-3.834615179080611824e+02
5.008999999999999773e+02,1.129615402802655311e+01,-1.842027394216170819e+02,-1.106613990107107611e+03,-3.881499562441963462e+02
5.010000000000000000e+02,-1.285819523445967150e+02,-1.775614953976725872e+02,-1.110120272896363076e+03,-3.857645932040926482e+02
5.011000000000000227e+02,-5.737449189668400606e+01,-1.797002452992892927e+02,-1.112573638852726845e+03,-3.803513519873974360e+02
5.011999999999999886e+02,1.131075713792584452e+02,-1.829222402606101241e+02,-1.109290975272997230e+03,-3.773644036561497614e+02
5.013000000000000114e+02,3.979062304257137583e+01,-1.839559247493048986e+02,-1.102598917885766241e+03,-3.725351951332777389e+02
5.013999999999999773e+02,7.519534064438516907e+00,-1.847386649533017930e+02,-1.098940656826834811e+03,-3.704712363297697379e+02
5.015000000000000000e+02,4.339227130458797888e+01,-1.793225210595653607e+02,-1.098551821132954956e+03,-3.816255470828731404e+02
5.016000000000000227e+02,-1.851547055345210993e+02,-1.748971248457600041e+02,-1.103144262606172333e+03,-3.929828743911753008e+02
5.016999999999999886e+02,-9.240654362646934317e+01,-1.837783474496444569e+02,-1.112125392420250819e+03,-3.897309071337491559e+02
5.018000000000000114e+02,3.135824822629950859e+02,-1.907516389755150499e+02,-1.112338877263769291e+03,-3.792279736799565626e+02
5.018999999999999773e+02,7.920378129892786490e+01,-1.818947505235270228e+02,-1.105288257726158918e+03,-3.719191691412332261e+02
5.020000000000000000e+02,-3.649678296113571605e+02,-1.755341021823242613e+02,-1.108389411109018056e+03,-3.716777473518969828e+02
5.021000000000000227e+02,-2.308706256698590664e+02,-1.806979371217673531e+02,-1.113331692850963691e+03,-3.740167714194293467e+02
5.021999999999999886e+02,3.944428466750715643e+02,-1.826234525367200945e+02,-1.108661330583574227e+03,-3.771981978554823627e+02
5.023000000000000114e+02,7.128997981466732199e+02,-1.846611306171264459e+02,-1.108237027051712175e+03,-3.859889583680520104e+02
5.023999999999999773e+02,-5.058646971105019929e+02,-1.917330226867065903e+02,-1.110604378901752398e+03,-3.863656136957248464e+02
5.025000000000000000e+02,-1.055926651141945058e+03,-1.889680787911141238e+02,-1.106763459259220326e+03,-3.742331957580206563e+02
5.026000000000000227e+02,9.062463001522030481e+02,-1.827692515656294177e+02,-1.109234885877333454e+03,-3.754697805699292985e+02
5.026999999999999886e+02,8.514734576200307856e+02,-1.860655748858417553e+02,-1.115966541127934761e+03,-3.848203013363092850e+02
5.028000000000000114e+02,-1.365654454209791311e+03,-1.857402135265559195e+02,-1.112477326589590120e+03,-3.799323206777950190e+02
5.028999999999999773e+02,-3.614338701810092971e+02,-1.822594396240221784e+02,-1.108235082865894356e+03,-3.757233181761760079e+02
5.030000000000000000e+02,1.419792998855290307e+03,-1.876550995848457717e+02,-1.113000494589904292e+03,-3.783405588758027989e+02
5.031000000000000227e+02,3.559604219847545892e+01,-1.932611752704290780e+02,-1.114872581691420464e+03,-3.737447717122199720e+02
5.031999999999999886e+02,-1.072668943655751946e+03,-1.933307849314013538e+02,-1.107334182016624027e+03,-3.726238659947098313e+02
5.033000000000000114e+02,-8.781834604448268067e+01,-1.904930971580756136e+02,-1.100008622512309103e+03,-3.770963315242086082e+02
5.033999999999999773e+02,4.542495953036806213e+02,-1.849972898657331370e+02,-1.099625141015803365e+03,-3.728214271737199965e+02
5.035000000000000000e+02,1.798531278303025260e+02,-1.858495389517127876e+02,-1.104453750544164905e+03,-3.723888043639204284e+02
5.036000000000000227e+02,9.087394521891244636e+00,-1.938044884572816500e+02,-1.109122828087510925e+03,-3.797742551630919365e+02
5.036999999999999886e+02,-1.585854908341947862e+02,-1.931134284978267601e+02,-1.110969001189295568e+03,-3.800201515128409824e+02
5.038000000000000114e+02,-4.790857413389717578e+01,-1.856116709720423330e+02,-1.111650737939413375e+03,-3.808880765182369714e+02
5.038999999999999773e+02,1.289189831613815613e+02,-1.875748002682307742e+02,-1.108797058616601134e+03,-3.827492524063929977e+02
5.040000000000000000e+02,-1.462361500516619799e+02,-1.932692443016683228e+02,-1.105313418525819088e+03,-3.767282558220132387e+02
5.041000000000000227e+02,-1.237656757530181437e+02,-1.868736471406712383e+02,-1.109589075541933653e+03,-3.767798471309981778e+02
5.041999999999999886e+02,3.090614934884355307e+02,-1.769802308308871375e+02,-1.111754753802752703e+03,-3.812626385298081004e+02
5.043000000000000114e+02,9.018451934936823022e+01,-1.815959773151712966e+02,-1.104314585297405074e+03,-3.752830827638196070e+02
5.043999999999999773e+02,-3.612976839692731801e+02,-1.932832575104408761e+02,-1.102997266824895178e+03,-3.698412449390076517e+02
5.045000000000000000e+02,3.646989196179022485e+01,-1.949638435599589172e+02,-1.108267442361206577e+03,-3.749459602090688577e+02
5.046000000000000227e+02,3.474622876060003023e+02,-1.872562736651535147e+02,-1.105722185859463934e+03,-3.819170214791815852e+02
5.046999999999999886e+02,-2.374038353452344836e+02,-1.778761277127056815e+02,-1.103097740685315102e+03,-3.837509587353136453e+02
5.048000000000000114e+02,-3.632891589634631373e+02,-1.749794085107332933e+02,-1.109892601925455892e+03,-3.786144021790439638e+02
5.048999999999999773e+02,2.577981147840076233e+02,-1.824534182816973669e+02,-1.113524720403921947e+03,-3.717316485597878000e+02
5.050000000000000000e+02,2.697040202024519431e+02,-1.919009114432218439e+02,-1.107069576267178945e+03,-3.755509167925263228e+02
5.051000000000000227e+02,-1.450227919636639342e+02,-1.953987423068684279e+02,-1.102317748644814856e+03,-3.846128177641153343e+02
5.051999999999999886e+02,-1.070242522138558741e+02,-1.900337731454949335e+02,-1.104896266010176987e+03,-3.840185130980817689e+02
5.053000000000000114e+02,5.965667912468740042e+01,-1.808970129701770873e+02,-1.109419204913611793e+03,-3.793564427403676973e+02
5.053999999999999773e+02,-2.979423626056390262e+01,-1.819188989518381732e+02,-1.113380963103794329e+03,-3.800541195727191734e+02
5.055000000000000000e+02,-3.823375917027741622e+01,-1.905342904643578663e+02,-1.114768808459048159e+03,-3.853875619906977477e+02
5.056000000000000227e+02,7.525887741190071267e+01,-1.926756020898412203e+02,-1.111041122327202402e+03,-3.880175281856360812e+02
5.056999999999999886e+02,-1.302776394181805131e+01,-1.893123394979178613e+02,-1.108011591174548585e+03,-3.852897866723786819e+02
5.058000000000000114e+02,-1.599451061653942929e+01,-1.875746568120875963e+02,-1.111522072166845192e+03,-3.876880084700089810e+02
5.058999999999999773e+02,2.850265462244713888e+01,-1.908416355475095827e+02,-1.115905440626145264e+03,-3.925190117990101726e+02
5.060000000000000000e+02,-1.483941780997678563e+02,-1.964566809414622526e+02,-1.117675273525716193e+03,-3.906516877185576959e+02
5.061000000000000227e+02,5.276333010620750485e+01,-1.958607831968584492e+02,-1.118697582923346999e+03,-3.892441229917797045e+02
5.061999999999999886e+02,3.151718251431872204e+02,-1.896129353537492648e+02,-1.116901157991904029e+03,-3.908534464428531692e+02
5.063000000000000114e+02,-1.348813847263008938e+02,-1.852709805796619094e+02,-1.116340105958626509e+03,-3.918700184605742152e+02
5.063999999999999773e+02,-4.021584923876050652e+02,-1.862329632061155280e+02,-1.117525761602022612e+03,-3.871705907552212693e+02
5.065000000000000000e+02,3.004972214101942285e+01,-1.892802026540968541e+02,-1.111098505349817060e+03,-3.739359455045039340e+02
5.066000000000000227e+02,2.544859271647716241e+02,-1.885159503778860994e+02,-1.107217122617607856e+03,-3.709684774756237289e+02
5.066999999999999886e+02,6.908373536817845206e+01,-1.870781762016326297e+02,-1.112059575296546654e+03,-3.811450277383069078e+02
5.068000000000000114e+02,-1.263986474696102391e+01,-1.874104975370659645e+02,-1.108483638332258806e+03,-3.783869286586508451e+02
5.068999999999999773e+02,-3.873394616231556142e+01,-1.878140222302130837e+02,-1.105989570168590035e+03,-3.704700712675389696e+02
5.070000000000000000e+02,-1.250686158035114204e+02,-1.888115789432569045e+02,-1.117548487811985524e+03,-3.762975341666348186e+02
5.071000000000000227e+02,-3.045597186182098781e+01,-1.851985275628226759e+02,-1.120277274770118993e+03,-3.777698811668761891e+02
5.071999999999999886e+02,6.239109950281957140e+01,-1.808623437655039652e+02,-1.110017842324642061e+03,-3.725100818477571920e+02
5.073000000000000114e+02,-6.683814095226017571e+01,-1.841627152165323196e+02,-1.107898878465451162e+03,-3.795814682127745527e+02
5.073999999999999773e+02,5.795205396318382185e+01,-1.851617604055676907e+02,-1.110606652446201224e+03,-3.855398407133504293e+02
5.075000000000000000e+02,2.615870787764151828e+02,-1.805257330335315942e+02,-1.107413095726720030e+03,-3.779332560859916157e+02
5.076000000000000227e+02,-7.993940910856410653e+01,-1.797191418874712099e+02,-1.108571873917771882e+03,-3.755560030910651221e+02
5.076999999999999886e+02,-2.617958520041237875e+02,-1.757693398778467611e+02,-1.117180023064770012e+03,-3.785772919939113308e+02
5.078000000000000114e+02,8.354106560927026237e+01,-1.672900191522275009e+02,-1.119929049338370305e+03,-3.756309314012270306e+02
5.078999999999999773e+02,1.285246367265532967e+02,-1.729082440797959066e+02,-1.116724693935524328e+03,-3.785035593637254578e+02
5.080000000000000000e+02,-6.841725321730203291e+01,-1.844278984181133296e+02,-1.115991776240636682e+03,-3.853237757982514040e+02
5.081000000000000227e+02,-3.483343866144225132e+01,-1.823195020957340375e+02,-1.115007143011772541e+03,-3.833085781586976282e+02
5.081999999999999886e+02,1.789790871320654375e+01,-1.802655684335387036e+02,-1.111111698199480315e+03,-3.812056816663623522e+02
5.083000000000000114e+02,-4.539428883753726041e+01,-1.863204316351474290e+02,-1.108524504771242164e+03,-3.799950333890853926e+02
5.083999999999999773e+02,-1.452515530790483922e+01,-1.898350367139445893e+02,-1.109609283473974983e+03,-3.720760909206294400e+02
5.085000000000000000e+02,1.422532938896910935e+02,-1.937263843407501724e+02,-1.112943376922636162e+03,-3.701435041858312047e+02
5.086000000000000227e+02,9.905583702844623417e+00,-1.982501237868829378e+02,-1.113688617961584669e+03,-3.793903430943012154e+02
5.086999999999999886e+02,-2.297680093228093767e+02,-1.941951092339769787e+02,-1.108000015090196484e+03,-3.812162884916427856e+02
5.088000000000000114e+02,7.335237811154223664e+01,-1.866216664432945720e+02,-1.103230653817796792e+03,-3.747349079480051159e+02
5.088999999999999773e+02,2.046101135278595677e+02,-1.852143559198167395e+02,-1.110080146656473516e+03,-3.774060665196359423e+02
5.090000000000000000e+02,-2.076494445468399022e+02,-1.881435812582409142e+02,-1.118349551304655051e+03,-3.846058860719977019e+02
5.091000000000000227e+02,-5.218349271365691777e+01,-1.898303488808670636e+02,-1.112772016275137048e+03,-3.846655171630163181e+02
5.091999999999999886e+02,2.314117252721083560e+02,-1.854999236583621212e+02,-1.109311054247782067e+03,-3.837718263222437827e+02
5.093000000000000114e+02,-1.787406749067632177e+02,-1.786054807739702426e+02,-1.119873288243335537e+03,-3.860169958255007714e+02
5.093999999999999773e+02,-1.616657819615365099e+02,-1.820380652787147255e+02,-1.122688732866250575e+03,-3.874486102057337575e+02
5.095000000000000000e+02,3.097691069070760932e+02,-1.923774530858177059e+02,-1.112681692298533108e+03,-3.858082626481101443e+02
5.096000000000000227e+02,1.124743186285805052e+02,-1.919106805956946573e+02,-1.108264070574108700e+03,-3.820698649463951142e+02
5.096999999999999886e+02,-2.681994950593978047e+02,-1.849082359898260961e+02,-1.108908363485855034e+03,-3.836399561951479882e+02
5.098000000000000114e+02,-2.590056545531647885e+02,-1.863376742886886746e+02,-1.108414667199188671e+03,-3.895593857403804350e+02
5.098999999999999773e+02,-1.509519779960663755e+01,-1.851699076885928719e+02,-1.110714121595860888e+03,-3.881721937055435774e+02
